store_code,store_name,chainname,subchainname,storeid,address,city,zipcode,latitude,longitude,average_price_diff,kashi_item_count
shu_382,"אקספרס פ""ת- היבנר",שופרסל,שופרסל אקספרס,382,היבנר 29,פתח תקווה,,32.0801654,34.8753501,11.69808938,3001
shu_384,אקספרס קרית ביאליק,שופרסל,שופרסל אקספרס,384,שדרות ירושלים 15,קרית ביאליק,0,32.82382747,35.08145522,12.30101359,2206
shu_385,אקספרס מאיר יערי תל אביב,שופרסל,שופרסל אקספרס,385,מאיר יערי 19,תל אביב יפו,0,32.1000821,34.7888717,11.6322265,2814
shu_388,אקספרס דניה,שופרסל,שופרסל אקספרס,388,חיים הזז 5,חיפה,0,32.7669868,35.0133399,11.5950379,2712
shu_390,שופרסל אקספרס אם המושבות,שופרסל,שופרסל אקספרס,390,יעל רום 8,פתח תקווה,0,32.09828314,34.88080127,10.07939371,2295
shu_391,אקספרס אלקנה,שופרסל,שופרסל אקספרס,391,אלנקווה,אלנקווה,0,32.11140061,35.03599921,11.99129426,1966
shu_393,אקספרס להבים באר שבע,שופרסל,שופרסל אקספרס,393,שדרות הרימון,באר שבע,0,31.28682147,34.80024988,11.20068467,1891
shu_394,אקספרס הכרמל כפר סבא,שופרסל,שופרסל אקספרס,394,הגליל 31,כפר סבא,0,32.178432,34.9070416,11.98276824,2815
shu_396,דיל הקדר נתניה,שופרסל,שופרסל דיל,396,האורזים 2,נתניה,0,32.3226356,34.8734588,-3.659735771,3266
shu_397,אקספרס פארק עפולה,שופרסל,שופרסל אקספרס,397,רובע יזרעאל,עפולה,0,32.6169255,35.3088978,12.1804876,2914
shu_398,אקספרס אגמים,שופרסל,שופרסל אקספרס,398,73 עמק יזרעאל,אשקלון,,31.65122924,34.56944507,12.08801515,2546
shu_400,אקספרס שבזיראש העין,שופרסל,שופרסל אקספרס,400,שלמה שבזי 172,ראש העין,0,32.090304,34.947393,11.86978894,2399
shu_444,"אקספרס.ב""ש אביסרור",שופרסל,שופרסל אקספרס,444,רח' יעקב כהן 8,באר שבע,,31.25394168,34.79766027,11.51064001,2937
shu_445,אקספרס רחובות,שופרסל,שופרסל אקספרס,445,רח' יעקב 41,רחובות,0,31.8943652,34.8115292,12.54936396,2453
shu_448,שערי רווחה,שופרסל,שערי רווחה,448,25 ירמיהו,ירושלים,9446710,31.7919167,35.2045525,-12.59321178,1657
shu_477,אקספרס הציפורים מודיעין,שופרסל,שופרסל אקספרס,477,2 החסידה,מודיעין מכבים רעות,0,31.8960237,34.9964661,12.05377735,2482
shu_478,אקספרס גדרה,שופרסל,שופרסל אקספרס,478,דרך האילנות 41,גדרה,0,31.80472766,34.79068777,11.80578658,2036
shu_479,אקספרס בר אילן,שופרסל,שופרסל אקספרס,479,בר אילן 24,רעננה,0,32.0691989,34.8430876,11.64908853,1896
shu_489,אקספרס מודיעין,שופרסל,שופרסל אקספרס,489,26 חיים ויצמן,מודיעין מכבים רעות,0,31.90446837,34.98647625,11.68428545,2127
shu_496,יש חסד כנפי נשרים,שופרסל,יש חסד,496,כנפי נשרים 24,ירושלים,0,31.78816707,35.18643309,-14.36623381,1784
shu_499,יש חסד עפולה עילית,שופרסל,יש חסד,499,24 פנחס רוזן,עפולה,0,32.6328414,35.325233,-14.4604795,1862
shu_511,אקספרס רסקו נצרת,שופרסל,שופרסל אקספרס,511,מרכז רסקו רח' עצמון,נוף הגליל,,32.7089218,35.32491529,12.40575326,2535
shu_579,אקספרס סביון,שופרסל,שופרסל אקספרס,579,1 השיקמה,סביון,0,32.0494274,34.875514,12.06713348,3284
shu_593,יש חסד באר טוביה,שופרסל,יש חסד,593,אזור התעשייה,באר טוביה,,31.7250778,34.7480523,-14.32211316,1783
shu_595,אקספרס בת חפר,שופרסל,שופרסל אקספרס,595,שדרות עמק חפר,בת חפר,,32.335781,35.0127258,11.88406723,2915
shu_596,אקספרס אבן גבירול,שופרסל,שופרסל אקספרס,596,124 אבן גבירול,תל אביב יפו,,32.0867596,34.7825374,12.20874858,2665
shu_598,אקספרס הירדן,שופרסל,שופרסל אקספרס,598,רמת גן הירדן 29,רמת גן,0,32.06621855,34.82872184,12.45230154,3280
shu_599,אקספרס ההסתדרות,שופרסל,שופרסל אקספרס,599,27 ההסתדרות,גבעתיים,,32.0613467,34.811789,11.65239121,2479
shu_606,יש חסד בית שמש- מ. מסחרי,שופרסל,יש חסד,606,מרכז מסחרי רמה א,בית שמש,99090,31.7133116,34.9883474,-14.15383964,1689
shu_607,יש חסד מודיעין עלי-ק.ספר,שופרסל,יש חסד,607,אבני נזר 46,מודיעין עילית,0,31.93049477,35.03880259,-14.20813848,1895
shu_608,יש חסד ירושלים-קרית שאול,שופרסל,יש חסד,608,נאג'רה 2,ירושלים,0,31.78635334,35.17420437,-14.60936232,1735
shu_609,יש חסד אלעד-ניסים גאון,שופרסל,יש חסד,609,ניסים גאון 79,אלעד,0,32.052559,34.9512194,-14.43131873,1680
shu_610,יש חסד ירושלים- רמת שלמה,שופרסל,יש חסד,610,ברכת אברהם 22,ירושלים,0,31.811922,35.21672,-14.18639748,1758
shu_611,יש חסד בני ברק- השומר,שופרסל,יש חסד,611,השומר 10,בני ברק,5137705,32.08131169,34.82211207,-14.1572798,1780
shu_734,גוד מרקט גאולה חיפה,שופרסל,יש Good,734,28 גאולה,חיפה,0,32.803091,34.997742,-3.137095056,1029
shu_740,אקספרס שלמה המלך,שופרסל,שופרסל אקספרס,740,2 שלמה המלך,קרית אונו,,32.0541195,34.8592106,12.53570985,2788
shu_741,אקספרס יצחק רבין,שופרסל,שופרסל אקספרס,741,34 יצחק רבין,קרית אונו,,32.06453791,34.86149929,11.87082717,2213
shu_743,אקספרס קריית גת,שופרסל,שופרסל אקספרס,743,28 הגבורה,קרית גת,,31.6073895,34.75734011,11.86288438,1630
shu_744,אקספרס אשקלון,שופרסל,שופרסל אקספרס,744,עמק האלה 2,אשקלון,7888945,31.64801247,34.56171775,12.48949613,1482
shu_750,גוד מרקט שירת הים,שופרסל,יש Good,750,10 שירת הים,ירושלים,,31.817648,35.2002417,-4.221303692,1057
shu_752,אקספרס כפר סבא דוכיפת,שופרסל,שופרסל אקספרס,752,5 דוכיפת,כפר סבא,0,32.18498596,34.9293547,12.0360904,2273
shu_753,"גוד מרקט רש""י ירושלים",שופרסל,יש Good,753,"53 רש""י",ירושלים,,31.7877827,35.2126548,-3.354756135,908
shu_756,שלי באר יעקב,שופרסל,שופרסל שלי,756,17 יצחק שמיר,באר יעקב,0,,,6.964054777,3037
shu_757,אקספרס קריית אונו,שופרסל,שופרסל אקספרס,757,2 יצחק נבון,קרית אונו,0,32.0657036,34.8475653,12.46796293,2129
shu_760,שלי ראש העין,שופרסל,שופרסל שלי,760,מורטן מונדל 3,ראש העין,48580,32.08022609,34.97969351,7.085696415,3589
shu_765,יש חסד בן איש חי,שופרסל,יש חסד,765,43 בן איש חי,בית שמש,,31.747513,35.000494,-15.00572024,1440
shu_768,אקספרס קרניצי רמת גן,שופרסל,שופרסל אקספרס,768,קריניצי 61,רמת גן,0,32.08427573,34.81934137,11.61406096,2347
shu_771,גוד מרקט בני ברק,שופרסל,יש Good,771,הרב כהנמן 64,בני ברק,0,32.0830437,34.8407225,-3.449764457,1176
shu_772,גוד מרקט מאה שערים,שופרסל,יש Good,772,מאה שערים 42,ירושלים,0,31.7883061,35.2184496,-2.848504456,680
shu_773,GOOD MARKET אהבת שלום בית שמש,שופרסל,יש Good,773,אהבת שלום 9,בית שמש,0,31.69613239,34.58601844,-2.610777992,1229
shu_777,אקספרס נרקיסים,שופרסל,שופרסל אקספרס,777,121 שדרות ירושליים,ראשון לציון,0,31.96013331,34.82868491,12.41813303,2883
shu_778,GOOD MARKET אהליאב ירושלים,שופרסל,יש Good,778,אהליאב 21,ירושלים,2420531,31.791268,35.2006912,-2.457207813,1189
shu_779,אקספרס יבנה,שופרסל,שופרסל אקספרס,779,דרך ז'בוטינסקי,יבנה,0,31.8850261,34.7387102,12.17659915,2712
shu_780,אקספרס המעפיל רמת גן,שופרסל,שופרסל אקספרס,780,המעפיל,רמת גן,0,32.0899328,34.816317,12.08785433,2604
shu_789,גוד מרקט אופקים,שופרסל,יש Good,789,עובדיה יוסף 10,אופקים,0,31.301025,34.6191484,-3.367547344,1219
shu_790,דיל רמלה,שופרסל,שופרסל דיל,790,10 משה לוי,רמלה,0,31.93200146,34.85036448,-4.205291856,2594
shu_840,גוד מרקט חריש,שופרסל,יש Good,840,אלה 1,חריש,3760218,32.46611155,35.03822627,-3.867559782,919
shu_842,אקספרס מטודלה תל אביב,שופרסל,שופרסל אקספרס,842,30 מטודלה,תל אביב יפו,0,32.1106072,34.8267762,11.51863463,1985
shu_843,גוד מרקט בית שמש,שופרסל,יש Good,843,55 המוראים,בית שמש,0,31.70280763,34.96980181,-2.944152473,995
shu_844,אקספרס נגבה רמת גן,שופרסל,שופרסל אקספרס,844,נגבה 8,רמת גן,0,32.0704448,34.8235178,11.63916651,2957
shu_845,אקספרס נחשון כפר סבא,שופרסל,שופרסל אקספרס,845,נחשון 10,כפר סבא,0,32.1747937,34.9057509,12.24409613,1952
shu_846,אקספרס אור ים,שופרסל,שופרסל אקספרס,846,34 דוד המלך,אור עקיבא,,32.49311956,34.9202669,11.6027828,1884
shu_854,דיל גבעת אלונים,שופרסל,שופרסל דיל,854,1 דוכיפת,קרית אתא,,32.813905,35.140975,-4.622075559,2627
tiv_002,נתניה,טיב טעם,טיב טעם,2,בני גאון 2 נתניה,נתניה,4250489,32.274064,34.8625877,6.394177761,2731
tiv_003,אשדוד,טיב טעם,טיב טעם,3,ז'בוטינסקי 45 מתחם סטאר סנטר,אשדוד,7710901,31.8103602,34.6561539,5.981317886,2613
tiv_006,בת ים,טיב טעם,טיב טעם,6,אהוד קינמון 14 בת-ים,בת ים,5959401,32.010677,34.74954,5.239073882,2472
tiv_007,אשקלון,טיב טעם,טיב טעם,7,התחיה 1 אשקלון,אשקלון,7858201,31.6575908,34.5888061,6.054346269,2540
tiv_010,כרמיאל,טיב טעם,טיב טעם,10,"מעלה כמון 3 מתחם ביג;
",כרמיאל,0,32.9269497,35.3225302,4.270624473,2201
tiv_012,חוצות המפרץ (קריות),טיב טעם,טיב טעם,12,"חרושת 10, מתחם חוצות המפרץ;
",קריות,2620114,32.8073578,35.0548125,5.294079743,2547
tiv_014,ראשון מזרח,טיב טעם,טיב טעם,14,המכבים 62 צומת בית דגן,ראשון לציון,7534503,32.000366,34.821606,5.631864914,2768
tiv_015,באר שבע חדש,טיב טעם,טיב טעם,15,יצחק נפחא 25 מתחם מבנה,באר שבע,8424403,31.247881,34.8119871,6.382945914,2739
tiv_017,מודיעין ישפרו,טיב טעם,טיב טעם,17,שדרות המלאכות 12 מודיעין,מודיעין מכבים רעות,7177870,31.8906077,34.96430879,4.273402256,1882
tiv_018,רחובות,טיב טעם,טיב טעם,18,אופנהימר 2 רחובות,רחובות,7670102,31.9093234,34.8052219,6.42852072,2631
tiv_019,רמת החייל,טיב טעם,טיב טעם,19,דבורה הנביאה 122,תל אביב יפו,6944019,32.1137123,34.8413772,6.345807448,2712
tiv_020,חולון עזריאלי,טיב טעם,טיב טעם,20,"רחוב הרוקמים 26 , חולון",חולון,5885849,32.0077686,34.7987551,5.449496178,2077
tiv_021,יהוד,טיב טעם,טיב טעם,21,אלטלף 1,יהוד מונוסון,5621601,32.0261789,34.8984562,4.869924181,2078
tiv_022,קניון דרורים,טיב טעם,טיב טעם,22,קניון דרורים,בני דרור,4581500,32.2604802,34.8940356,5.943593341,2544
tiv_023,קיסריה,טיב טעם,טיב טעם,23,דולב 14,קיסריה,3099514,32.5127785,34.905156,6.246894418,2435
tiv_024,הוד השרון,טיב טעם,טיב טעם,24,"סוקולוב 46, כיכר המושבה",הוד השרון,4528476,32.1687202,34.9019432,5.684957709,2329
tiv_025,צומת סביון,טיב טעם,טיב טעם,25,"השדרה האקדמית 4, בקעת אונו",סביון,0,32.035899,34.86504,5.262941838,2461
tiv_030,מפגש מזרע,טיב טעם,טיב טעם,30,קיבוץ מזרע 19312,עפולה,1931200,32.649879,35.286404,5.685162241,2179
tiv_051,דלי רעננה,טיב טעם,טיב טעם,51,אחוזה 269 פארק מול רעננה,רעננה,4355741,32.1836543,34.8530601,18.10079501,2372
tiv_052,הרצליה,טיב טעם,טיב טעם,52,בן גוריון 56 פינת בר כוכבא,הרצליה,4644612,32.1579238,34.8419268,6.057188224,2454
tiv_056,טופ דן,טיב טעם,טיב טעם,56,פנחס רוזן 72,תל אביב יפו,6951294,32.1147225,34.8263703,16.16626951,1771
tiv_057,"מאז""ה",טיב טעם,טיב טעם,57,"מאז""ה 40, ת""א",תל אביב יפו,6521423,32.06614369,34.77663388,15.18602728,1561
tiv_058,בן-יהודה 130,טיב טעם,טיב טעם,58,בן יהודה 130 פינת בן גוריון,תל אביב יפו,6340144,32.0849868,34.7726424,15.42874943,1516
tiv_059,בן יהודה 181,טיב טעם,טיב טעם,59,בן יהודה 181,תל אביב יפו,6347210,32.0904228,34.7739418,14.53118684,1363
tiv_061,חשמונאים 91,טיב טעם,טיב טעם,61,חשמונאים 91,תל אביב יפו,6713308,32.0697233,34.7833787,15.7935644,1815
tiv_063,אבן גבירול 64,טיב טעם,טיב טעם,63,אבן גבירול 64,תל אביב יפו,6495201,32.0797764,34.7815765,15.60089259,1619
tiv_068,סירקין 13,טיב טעם,טיב טעם,68,סירקין 13,גבעתיים,5325007,32.0780044,34.8146964,16.25089525,1824
tiv_070,יפו,טיב טעם,טיב טעם,70,שדרות ירושלים 4,תל אביב יפו,6802102,32.0564932,34.7596358,15.98929797,1672
tiv_071,פרישמן 13 תל אביב,טיב טעם,טיב טעם,71,פרישמן 13,תל אביב יפו,6357813,32.0799978,34.7693294,15.96397548,1716
tiv_073,פנקס 2,טיב טעם,טיב טעם,73,"אבן גבירול 164, ת""א;
",תל אביב יפו,6296615,32.0797764,34.7815765,14.48651998,1512
tiv_074,ארלוזורוב,טיב טעם,טיב טעם,74,ארלוזורוב 149,תל אביב יפו,6299502,32.0831578,34.7929363,14.47252638,1316
tiv_075,יהודה מכבי,טיב טעם,טיב טעם,75,יהודה מכבי 69,תל אביב יפו,6230024,32.0940317,34.7918134,15.66087972,1678
tiv_079,חולון סיטי קוגל,טיב טעם,טיב טעם,79,שדרות לוי אשכול 30,חולון,5825901,32.0331352,34.775143,15.95216974,1743
tiv_080,יגאל אלון דלי,טיב טעם,טיב טעם,80,יגאל אלון 94,תל אביב יפו,6789139,32.0683632,34.7948052,17.23598613,2051
tiv_082,דלי כורזין גבעתיים,טיב טעם,טיב טעם,82,תפוצות ישראל 6 גבעתיים,גבעתיים,5358323,32.0598632,34.8147344,16.35437862,1903
tiv_083,מרכז כיתן,טיב טעם,טיב טעם,83,רחוב פנחס רוזן 65-67,תל אביב יפו,0,32.1143404,34.8250777,16.03766986,1782
tiv_084,דלי איינשטיין,טיב טעם,טיב טעם,84,איינשטיין 10 תל אביב,תל אביב יפו,6910110,32.1120215,34.7872142,16.48314929,1870
tiv_085,בית הדובדבן - אונו,טיב טעם,טיב טעם,85,רחוב הדובדבן 7-9 קרית אונו,קרית אונו,0,32.068757,34.8645057,4.052377495,1823
tiv_087,מונטיפיורטי פתח תקוה,טיב טעם,טיב טעם,87,רחוב רוטישילד 57,פתח תקווה,6416202,32.0893762,34.8812585,4.038676214,1571
tiv_088,רמת אפעל,טיב טעם,טיב טעם,88,דרך שיבא 16,רמת אפעל,0,32.0510148,34.8401689,16.1985999,1830
tiv_089,קינג גורג,טיב טעם,טיב טעם,89,קינג גורג 8,תל אביב יפו,6357808,32.0705158,34.7717569,15.96285973,1770
tiv_091,המסגר,טיב טעם,טיב טעם,91,המסגר 37,תל אביב יפו,6721426,32.0652137,34.785848,15.69565905,1674
tiv_092,מחניים,טיב טעם,טיב טעם,92,מחניים 4,חיפה,0,32.8035359,34.9862052,3.11947439,1692
tiv_093,כפר סבא הירוקה,טיב טעם,טיב טעם,93,נעמי שמר 15,6900,,32.19043247,34.89231096,4.79885825,2046
tiv_094,קרית מוצקין,טיב טעם,טיב טעם,94,"ש""י עגנון 16",8200,2603827,32.85257522,35.08603122,4.769074377,2220
tiv_156,עדן גן העיר,טיב טעם,טיב טעם,156,אבן גבירול 71,תל אביב יפו,6416202,32.0797764,34.7815765,4.994051018,2093
tiv_502,ליקוט נתניה,טיב טעם,טיב טעם,502,https://www.tivtaam.co.il/,נתניה,0,32.321458,34.853196,5.893850509,2643
tiv_503,ליקוט טיב טעם אשדוד,טיב טעם,טיב טעם,503,https://www.tivtaam.co.il/,אשדוד,0,31.8103602,34.6561539,5.318929555,2519
tiv_512,ליקוט טיב טעם קריות,טיב טעם,טיב טעם,512,https://www.tivtaam.co.il/,חיפה,0,32.8073578,35.0548125,5.472791785,2496
tiv_514,ליקוט ראשון מזרח,טיב טעם,טיב טעם,514,https://www.tivtaam.co.il/,ראשון לציון,0,31.9590813,34.8020886,6.009130734,2709
tiv_515,ליקוט טיב באר שבע,טיב טעם,טיב טעם,515,https://www.tivtaam.co.il/,באר שבע,0,31.2521018,34.7867691,5.681712322,2522
tiv_519,ליקוט רמת החייל,טיב טעם,טיב טעם,519,https://www.tivtaam.co.il/,רמת החייל,0,32.1133727,34.8366371,5.954460593,2650
tiv_523,ליקוט קיסריה,טיב טעם,טיב טעם,523,https://www.tivtaam.co.il/,קיסריה,0,32.5154686,34.9062798,2.318019513,25
vic_001,גן-יבנה,ויקטורי,ויקטורי,1,הכישור 8,גן יבנה,7080000,31.7754364,34.7042045,-3.033341523,2792
vic_002,גדרה,ויקטורי,ויקטורי,2,פינס 3,גדרה,7056502,31.8165241,34.7777441,-2.998323214,2739
vic_003,שדרות,ויקטורי,ויקטורי,3,סמטת הפלדה 3,שדרות,8710446,31.5213336,34.5947348,-3.263463993,2601
vic_005,אורנית,ויקטורי,ויקטורי,5,הערבה 10,אורנית,4481300,32.1298842,34.995119,-2.201043257,2687
vic_008,אשדוד,ויקטורי,ויקטורי,8,דוד המלך 18,אשדוד,7748109,31.7760173,34.6417835,-3.635491384,1924
vic_009,הארבעה תא,ויקטורי,ויקטורי,9,הארבעה 6,תל אביב יפו,6473906,32.0703364,34.7831746,-2.310605511,2541
vic_010,לוד,ויקטורי,ויקטורי,10,יוספטל 23,לוד,7136823,31.9463438,34.8794005,-3.133156206,2726
vic_014,בית שמש,ויקטורי,ויקטורי,14,הרצל 7,בית שמש,9903113,31.7494502,34.987559,-2.977243261,2542
vic_016,פלורנטין,ויקטורי,ויקטורי,16,סלמה 53,תל אביב יפו,6606034,32.0551334,34.7672519,8.935194325,2216
vic_021,רמלה הולצברג,ויקטורי,ויקטורי,21,שמחה הולצברג 16,רמלה,72276,31.9334559,34.8540757,-3.187637167,2709
vic_022,חדרה בפארק,ויקטורי,ויקטורי,22,משמר הגבול,חדרה,3825104,32.4279153,34.93264,-3.149639261,2707
vic_023,ראשון פרס נובל,ויקטורי,ויקטורי,23,שמעון פרס 33,ראשון לציון,7579932,31.9682049,34.763876,-2.31842425,2627
vic_024,חדרה בקניון,ויקטורי,ויקטורי,24,שד רוטשילד 40,חדרה,3826850,32.4376562,34.9216738,-2.933589565,2658
vic_025,עכו,ויקטורי,ויקטורי,25,שלום הגליל 1,עכו,2455301,32.9201965,35.0929603,-3.070316873,2771
vic_026,ראש העין,ויקטורי,ויקטורי,26,שבזי 26,ראש העין,4802126,32.0965466,34.9428615,-3.160841536,2728
vic_027,שער העליה,ויקטורי,ויקטורי,27,שלוסברג 1,חיפה,3584001,32.8173664,34.9586672,-3.083312536,2749
vic_028,גני תקווה,ויקטורי,ויקטורי,28,הכרמל 20,גני תקווה,5591620,32.0592765,34.8797378,-2.813040592,2811
vic_029,רמת גן,ויקטורי,ויקטורי,29,הרצל 42,רמת גן,5243130,32.0834004,34.815928,-2.252994315,2815
vic_030,אלקנה,ויקטורי,ויקטורי,30,שיר השירים 75/1,אלקנה,4481400,32.1132236,35.0274226,-2.488306801,2634
vic_031,סיטי רוטשילד,ויקטורי,ויקטורי סיטי,31,שד` רוטשילד 14,תל אביב יפו,66881,32.062815,34.7709504,7.700316672,1826
vic_034,מוצקין,ויקטורי,ויקטורי,34,שד ירושלים 1,קרית מוצקין,2623804,32.8040805,35.1058408,-3.211261764,2774
vic_035,סיטי אחד העם,ויקטורי,ויקטורי סיטי,35,אחד העם 54,תל אביב יפו,65202,32.0645392,34.7741588,7.572705113,1760
vic_037,קניון אשדוד,ויקטורי,ויקטורי,37,הטיילת 20,אשדוד,7722218,31.8105983,34.6409568,-3.30703949,2740
vic_038,מבשרת ציון,ויקטורי,ויקטורי,38,הראל 1,מבשרת ציון,9079129,31.8002473,35.149033,-3.085073057,2757
vic_039,חולון קוגל,ויקטורי,ויקטורי,39,קוגל 40,חולון,5825816,32.0233772,34.774054,-2.901298712,2686
vic_041,ברנע,ויקטורי,ויקטורי,41,רחבעם זאבי,אשקלון,7829304,31.6971812,34.5758953,-2.242809794,2654
vic_045,רעננה אחוזה 158,ויקטורי,ויקטורי,45,אחוזה 158,רעננה,4330018,32.1818416,34.869891,-2.010970172,2705
vic_046,דימונה,ויקטורי,ויקטורי,46,המלאכה 3,דימונה,8621106,31.0615094,35.0241686,-2.962837141,2710
vic_047,אופקים,ויקטורי,ויקטורי,47,החידא 1,אופקים,8759102,31.3089715,34.6229422,-3.383328848,2719
vic_048,טירת הכרמל,ויקטורי,ויקטורי,48,קרן היסוד 2,טירת הכרמל,3902621,32.7685502,34.968224,-3.214803731,2773
vic_050,תל מונד,ויקטורי,ויקטורי,50,השקד 4,תל מונד,4060105,32.2577503,34.9186163,-2.41482787,2593
vic_051,מודיעין,ויקטורי,ויקטורי,51,מנחם בגין 21,מודיעין מכבים רעות,7178081,31.8798648,35.0186781,-2.940227858,2780
vic_052,אשקלון,ויקטורי,ויקטורי,52,בן צבי 8,אשקלון,7846117,31.6764381,34.576329,-3.070736563,2747
vic_053,רמת ישי,ויקטורי,ויקטורי,53,מרכז מסחרי,רמת ישי,3009503,32.704029,35.166003,-2.366779851,2600
vic_054,קרית מלאכי,ויקטורי,ויקטורי,54,זבוטינסקי 8,קרית מלאכי,8305115,31.7266667,34.745,-2.257208056,2478
vic_055,קרית גת,ויקטורי,ויקטורי,55,הגפן 3,קרית גת,8201807,31.6070835,34.7697747,-3.317706719,2749
vic_056,יבנה,ויקטורי,ויקטורי,56,המיסב 7,יבנה,8121307,31.864079,34.7414604,-3.121773163,2729
vic_057,סיטי מרגוזה,ויקטורי,ויקטורי סיטי,57,מרגוזה יהודה 16,תל אביב יפו,6813612,32.0519789,34.7554971,7.520248746,1792
vic_058,כפר יונה,ויקטורי,ויקטורי,58,הרצל 5,כפר יונה,4031452,32.3185475,34.9346133,-2.376002138,2615
vic_059,עפולה,ויקטורי,ויקטורי,59,מנחם בגין 79,עפולה,1830101,32.6039772,35.2979883,-3.085890915,2779
vic_060,חולון התנאים,ויקטורי,ויקטורי,60,התנאים 5,חולון,5858112,32.0058229,34.7640126,-2.433529849,2386
vic_065,דיזנגוף,ויקטורי,ויקטורי,65,דיזנגוף 224,תל אביב יפו,6311519,32.0886661,34.7755775,-2.493685996,2417
vic_067,סיטי יהודה הלוי,ויקטורי,ויקטורי סיטי,67,יהודה הלוי 40,תל אביב יפו,65136,32.0616314,34.7720178,7.974578308,1805
vic_068,באר שבע,ויקטורי,ויקטורי,68,בן גוריון 15,באר שבע,8443944,31.2683491,34.7487449,-3.306346813,2782
vic_069,רעננה פארק,ויקטורי,ויקטורי,69,אחוזה 114,רעננה,4350108,32.18066944,34.87538659,-3.172530125,2817
vic_070,צור יצחק,ויקטורי,ויקטורי,70,דרך איילון 20,צור יצחק,4580800,32.241478,34.997998,-2.901536812,2763
vic_071,ראשון מזרח,ויקטורי,ויקטורי,71,צבי פרנק 39,ראשון לציון,7566088,31.9705226,34.8124462,-3.164393898,2770
vic_073,בית שאן,ויקטורי,ויקטורי,73,הגלבוע 1,בית שאן,1174001,32.4970754,35.4942557,-3.491587381,2594
vic_074,שבעת הכוכבים,ויקטורי,ויקטורי,74,קניון שבעת הכוכבי,הרצליה,4650504,32.1647849,34.8242079,-3.133221782,2767
vic_075,סיטי ויצמן,ויקטורי,ויקטורי סיטי,75,ויצמן 53,תל אביב יפו,62091,32.0848954,34.789189,7.998064223,2040
vic_076,ויקטורי בת ים,ויקטורי,ויקטורי,76,העמל 11,בת ים,5959821,32.00685236,34.74609201,-3.584529174,2794
vic_077,לוד נתבג,ויקטורי,ויקטורי,77,פסח לב 2,לוד,7129320,31.9685149,34.8985361,-3.144498472,2831
vic_079,כפר סבא הירוקה,ויקטורי,ויקטורי,79,אנגל 78,כפר סבא,4465140,32.1982013,34.8903535,-2.906621147,2749
vic_080,סיטי אלנבי,ויקטורי,ויקטורי סיטי,80,אלנבי 65,תל אביב יפו,65134,32.0681025,34.7711272,9.044642116,2251
vic_081,פארק אפק רע,ויקטורי,ויקטורי,81,העמל 2,ראש העין,4809202,32.1081848,34.964138,-2.981212881,2829
vic_082,נס ציונה,ויקטורי,ויקטורי,82,הפרדסים 1,נס ציונה,7400448,31.914131,34.7889942,-2.856373388,2323
vic_083,רחובות,ויקטורי,ויקטורי,83,אופנהיימר 10,רחובות,7670110,31.9100444,34.8074069,-3.16974134,2811
vic_084,עמק חפר,ויקטורי,ויקטורי,84,נחל אלכסנדר 3,מ.א. עמק חפר,4279900,32.40071494,34.89983373,-3.553365995,2753
vic_086,טבעון,ויקטורי,ויקטורי,86,המרווה 1,טבעון,3653201,32.7306786,35.1447145,-2.384149906,2547
vic_087,צמח,ויקטורי,ויקטורי,87,צומת צמח מול כנרת,צמח,1510501,32.7029522,35.5850662,-2.806812019,2740
vic_088,איילון,ויקטורי,ויקטורי,88,אבא הילל 301,רמת גן,5259408,32.1013734,34.8268328,-3.115545828,2821
vic_089,מלחה,ויקטורי,ויקטורי,89,אגודת הספורט 1,ירושלים,9695989,31.75189678,35.1879781,-2.969998706,2828
vic_091,שוהם,ויקטורי,ויקטורי,91,עמק איילון 161,שוהם,6083646,32.0054259,34.9467393,-2.8229415,2782
vic_092,נתיבות,ויקטורי,ויקטורי,92,בעלי המלאכה 5,נתיבות,8776202,31.416317,34.5945039,-3.289594532,2771
vic_093,חריש,ויקטורי,ויקטורי,84,ספיר 1,חריש,3760623,32.46408714,35.04290958,-3.323895122,2657
vic_094,שמוטקין,ויקטורי,ויקטורי,94,משה בקר 32,ראשון לציון,0,31.978379,34.8105114,-3.131227344,2815
vic_095,אשקלון מרכז,ויקטורי,ויקטורי,95,בן גוריון 1,אשקלון,7828124,31.66286784,34.56188806,-2.996416215,2759
vic_096,קרית אתא,ויקטורי,ויקטורי,96,זבולון 14,קרית אתא,2806007,32.8052995,35.1024643,-2.81188868,2633
yoh_001,יוחננוף מפוח,יוחננוף,יוחננוף,1,"רחוב המפוח 11, אזור התעשיה",רחובות,0,31.886744,34.781055,-9.17546874,2825
yoh_004,בילו,יוחננוף,יוחננוף,4,צומת בילו,"כפר ביל""ו",0,31.8701392,34.8216302,-9.377471593,2255
yoh_005,אשדוד,יוחננוף,יוחננוף,5,"זבוטינסקי 27, סטאר סנטר",אשדוד,0,31.8112446,34.6540808,-9.152245602,2374
yoh_008,אחד העם,יוחננוף,יוחננוף,8,רחוב אחד העם 19,רחובות,0,31.8979797,34.8111,-3.583429747,1845
yoh_009,נתיבות,יוחננוף,יוחננוף,9,"רחוב בעלי המלאכה 2, א.התעשיה",נתיבות,0,31.4182895,34.5973492,-9.228233345,2111
yoh_012,רמלה,יוחננוף,יוחננוף,12,שדרות ירושלים פינת נופי חמד,רמלה,0,31.9372787,34.8862915,-8.534220713,2285
